Intestazione File:
312898,362083,135304,30138
312972,362112,133910,30138
313005,362312,133942,30138
312964,362254,135537,30138
312976,362347,138157,30138
312998,362219,141262,30138
313069,362272,142695,30138
312977,362323,142822,30139
312982,362280,143000,30139
312949,362294,143429,30139
313028,362248,143618,30139
312942,362227,143873,30139
312995,362171,141917,30139
312944,362288,139189,30139
312957,362276,136884,30139
312962,362208,135030,30140
312954,362282,133989,30140
312924,362278,133807,30140
312998,362344,134361,30140
312933,362263,135949,30140
313054,362252,138805,30140
313008,362363,141621,30140
313054,362424,143064,30140
312910,362330,144445,30141
312963,362228,145037,30141
312914,362310,144762,30141
312917,362205,143548,30141
312843,362128,142893,30141
312778,362161,142305,30141
312701,362125,141231,30141
312743,361971,139248,30141
312629,362041,137360,30142
312678,361967,135616,30142
312610,361905,134966,30142
312605,361875,135534,30142
312568,361934,136616,30142
312594,361835,138442,30142
312581,362041,140668,30142
312624,361944,142170,30142
312550,361952,143312,30143
312634,361995,144789,30143
312662,362123,146028,30143
312711,362033,144791,30143
312732,362159,143815,30143
312766,362110,142706,30143
312820,362223,141425,30143
312844,362224,140240,30143
312872,362309,137291,30144
312899,362329,134941,30144
312847,362257,134028,30144
312938,362296,135207,30144
312896,362390,136613,30144
312959,362386,137866,30144
312887,362430,139645,30144
312928,362365,141796,30144
312896,362443,145168,30145
312934,362381,145503,30145
312966,362450,144784,30145
312995,362478,144429,30145
312909,362397,144034,30145
313007,362474,143003,30145
312956,362504,140493,30145
313030,362469,139107,30145
313016,362541,137452,30146
313066,362543,135135,30146
313074,362643,135077,30146
313075,362600,136743,30146
313062,362574,138211,30146
313031,362663,139334,30146
313064,362559,140824,30146
312984,362524,141301,30146
313008,362540,142183,30147
312983,362541,143673,30147
312926,362527,144996,30147
312954,362522,144947,30147
312824,362473,144110,30147
312859,362506,141699,30147
312724,362434,140133,30147
312745,362318,138836,30147
312660,362307,136972,30148
312673,362256,134592,30148
312658,362194,134064,30148
312603,362169,136169,30148
312515,362083,136261,30148
312441,362045,137365,30148
312436,362122,140850,30148
312380,361984,142464,30148
312324,361999,143574,30149
312350,361896,144510,30149
312206,361902,144896,30149
312187,361821,144413,30149
312124,361747,143615,30149
312071,361590,142564,30149
312008,361628,141058,30149
311959,361490,139080,30149
311881,361595,137000,30150
311876,361476,136406,30150
311762,361470,136120,30150
311800,361450,135658,30150
311736,361321,135528,30150
311690,361309,137315,30150
311641,361299,139284,30150
311650,361263,141199,30150
311633,361249,145157,30151
311578,361156,146702,30151
311462,361212,145107,30151
311535,361138,144068,30151
311401,361088,142434,30151
311401,361058,139726,30151
311329,361005,137888,30151
311280,360955,137279,30151
311186,360895,136174,30152
311169,360835,135024,30152
311013,360788,134365,30152
311039,360697,133772,30152
310994,360611,134846,30152
310945,360559,137475,30152
310757,360573,141134,30152
310774,360427,143707,30152
310703,360395,144657,30153
310671,360274,144005,30153
310558,360367,144091,30153
310514,360175,144264,30153
310410,360229,143112,30153
310417,359999,141727,30153
310327,359991,140768,30153
310380,359950,138773,30153
310191,359971,136078,30154
310185,359738,135289,30154
310045,359871,134842,30154
310061,359646,134538,30154
309913,359717,135923,30154
309871,359567,137167,30154
309813,359482,138901,30154
309810,359400,140913,30154
309660,359444,142274,30155
309603,359328,143157,30155
309541,359326,143490,30155
309495,359134,142577,30155
309461,359225,141486,30155
309413,359047,140364,30155
309376,359102,139342,30155
309363,359140,137664,30155
309336,359226,135973,30156
309400,359147,134896,30156
309319,359077,134660,30156
309440,359173,135517,30156
309431,359238,138214,30156
309549,359214,139236,30156
309522,359414,139394,30156
309654,359486,141123,30156
309701,359616,143063,30157
309767,359613,143303,30157
309836,359730,143405,30157
309889,359732,142858,30157
309954,359922,142213,30157
310086,359922,141075,30157
310054,359939,139313,30157
310157,359975,137796,30157
310119,360095,136399,30158
310236,360112,134647,30158
310250,360140,133538,30158
310380,360306,134353,30158
310421,360257,135844,30158
310403,360388,137562,30158
310426,360396,139747,30158
310560,360525,141257,30158
310536,360588,142882,30159
310635,360628,144597,30159
310640,360594,145335,30159
310665,360718,144227,30159
310720,360754,143346,30159
310730,360730,141706,30159
310743,360778,139870,30159
310824,360799,138916,30159
310803,360862,136915,30160
310799,360766,133076,30160
310814,360840,132429,30160
310818,360804,134147,30160
310863,360865,135742,30160
310891,360970,136675,30160
310769,360956,138572,30160
310914,360949,140007,30160
310853,361062,142359,30161
310933,361007,144230,30161
310880,361003,143901,30161
310890,360946,142617,30161
310879,361095,141441,30161
310874,360892,140626,30161
310886,360972,139670,30161
310818,360898,137019,30161
310803,360963,134810,30162
310835,360959,134142,30162
310764,360909,134514,30162
310850,360823,135134,30162
310691,360794,135709,30162
310712,360793,137857,30162
310626,360828,141005,30162
310674,360810,142709,30162
310629,360926,144439,30163
310628,360821,144452,30163
310631,360746,143208,30163
310614,360715,143952,30163
310559,360797,143838,30163
310567,360772,140960,30163
310587,360711,138995,30163
310569,360777,138373,30163
310519,360829,136118,30164
310581,360730,133919,30164
310455,360805,133871,30164
310518,360650,134722,30164
310546,360731,136237,30164
310549,360698,137792,30164
310491,360610,140293,30164
310496,360719,142405,30164
310437,360662,143561,30165
310409,360639,145435,30165
310398,360657,146004,30165
310385,360582,143703,30165
310323,360548,142628,30165
310318,360410,141130,30165
310315,360459,139164,30165
310256,360570,138309,30165
310283,360495,137126,30166
310245,360462,135036,30166
310186,360458,134483,30166
310178,360374,134662,30166
310124,360405,136456,30166
310140,360308,139581,30166
310047,360370,140759,30166
310056,360323,141466,30166
309997,360303,143925,30167
310081,360267,146132,30167
309918,360254,145445,30167
309955,360141,142951,30167
309918,360149,141687,30167
309829,360046,141195,30167
309754,360048,139685,30167
309749,360013,137335,30167
309724,359906,135447,30168
309687,359841,134095,30168
309589,359811,133741,30168
309549,359728,135063,30168
309474,359718,136527,30168
309429,359587,136582,30168
309310,359567,136967,30168
309231,359478,139922,30168
309187,359416,144038,30169
309111,359297,145865,30169
309024,359293,146098,30169
309000,359208,145103,30169
308933,359176,143949,30169
308864,359113,140941,30169
308778,358994,137213,30169
308721,358936,135432,30169
308581,358902,133837,30170
308574,358594,131217,30170
308455,358596,131246,30170
308371,358533,132948,30170
308273,358493,135014,30170
308146,358282,135589,30170
308057,358196,138740,30170
307957,358060,142393,30170
307850,357972,145106,30171
307762,357917,145756,30171
307622,357687,143962,30171
307558,357678,142239,30171
307527,357526,140969,30171
307467,357495,139397,30171
307377,357434,137296,30171
307395,357403,135912,30171
307290,357419,134728,30172
307317,357341,132568,30172
307211,357172,131462,30172
307239,357268,131483,30172
307164,357163,132550,30172
307068,357122,135378,30172
307075,357030,138057,30172
307007,357027,140281,30172
306991,356905,141822,30173
306913,356796,143852,30173
306817,356848,145069,30173
306756,356739,144990,30173
306674,356547,143645,30173
306643,356472,141943,30173
306511,356379,138702,30173
306459,356333,134251,30173
306404,356217,131506,30174
306339,356102,131269,30174
306215,356055,131073,30174
306129,355978,131080,30174
306075,355817,132584,30174
306028,355714,135240,30174
305938,355623,138731,30174
305843,355537,141269,30174
305779,355488,144197,30175
305682,355314,146363,30175
305532,355209,146178,30175
305418,355086,144302,30175
305336,354974,141924,30175
305223,354793,139266,30175
305027,354652,136739,30175
305046,354534,133984,30175
304848,354369,132127,30176
304729,354263,131535,30176
304622,354124,131145,30176
304484,353959,132176,30176
304271,353875,133490,30176
304277,353669,135922,30176
304106,353588,139068,30176
304067,353441,141548,30176
303932,353353,144320,30177
303826,353239,145836,30177
303685,353147,145248,30177
303797,353063,144010,30177
303742,353096,142802,30177
303714,353135,139150,30177
303722,353099,134621,30177
303828,353197,132507,30177
303916,353204,131917,30178
303952,353194,133893,30178
303912,353289,134175,30178
303972,353350,133366,30178
304050,353358,131280,30178
304071,353402,135146,30178
304131,353460,139697,30178
304117,353447,141608,30178
304142,353381,143056,30179
304184,353448,145326,30179
304124,353453,145730,30179
304183,353473,144183,30179
304192,353545,142676,30179
304305,353407,139923,30179
304184,353585,136535,30179
304313,353599,133557,30179
304387,353487,131538,30180
304348,353590,133058,30180
304352,353689,132445,30180
304423,353690,132737,30180
304431,353667,131783,30180
304521,353616,134325,30180
304472,353758,138522,30180
304498,353711,141222,30180
304467,353659,144285,30181
304526,353614,146699,30181
304455,353624,147097,30181
304502,353657,146739,30181
304497,353567,145621,30181
304456,353632,143280,30181
304441,353650,141112,30181
304457,353628,139602,30181
304523,353624,137271,30182
304516,353637,134456,30182
304451,353616,133830,30182
304432,353622,135339,30182
304419,353524,137724,30182
304507,353479,141982,30182
304406,353515,146770,30182
304452,353488,150132,30182
304340,353375,152780,30183
304295,353407,154358,30183
304274,353369,153194,30183
304184,353291,149900,30183
304150,353104,147554,30183
304054,352988,145951,30183
304011,353016,143058,30183
303922,352957,138777,30183
303761,352681,134362,30184
303712,352648,131416,30184
303533,352564,131690,30184
303440,352492,131345,30184
303296,352283,132311,30184
303249,352047,135027,30184
303042,351955,140352,30184
302973,351785,144468,30184
302831,351640,145694,30185
302707,351502,145179,30185
302512,351326,144326,30185
302354,351191,143194,30185
302297,351139,141695,30185
302185,350940,139048,30185
302078,350777,134613,30185
302022,350859,131783,30185
301918,350674,132242,30186
301863,350563,134580,30186
301712,350568,135090,30186
301785,350556,133834,30186
301739,350369,131290,30186
301689,350278,134240,30186
301645,350363,136412,30186
301603,350422,137706,30186
301621,350266,140390,30187
301663,350403,142736,30187
301617,350355,142276,30187
301676,350370,142360,30187
301725,350370,142187,30187
301717,350467,139696,30187
301748,350423,136168,30187
301775,350425,132032,30187
301791,350474,134187,30188
301845,350460,135934,30188
301842,350432,136124,30188
301852,350495,135527,30188
301922,350454,132517,30188
301937,350455,133350,30188
301969,350538,137335,30188
301982,350515,140570,30188
301947,350590,143556,30189
302040,350545,144728,30189
302004,350668,144076,30189
302069,350537,142681,30189
302023,350659,140287,30189
302119,350694,136902,30189
302095,350695,133802,30189
302160,350609,131353,30189
302113,350721,134663,30190
302155,350641,137440,30190
302148,350694,137931,30190
302226,350623,135816,30190
302177,350734,132180,30190
302170,350624,133416,30190
302126,350698,136940,30190
302174,350638,140515,30190
302170,350691,145474,30191
302132,350606,147593,30191
302076,350564,144986,30191
302105,350530,143093,30191
302037,350505,140818,30191
302003,350444,136844,30191
301944,350326,133662,30191
301903,350314,131265,30191
301781,350206,134971,30192
301717,350069,138221,30192
301547,350049,137720,30192
301490,349740,135113,30192
301370,349697,132434,30192
301231,349576,133658,30192
301046,349420,137466,30192
300978,349291,139889,30192
300865,349112,142315,30193
300692,348931,143209,30193
300568,348859,142803,30193
300369,348640,140379,30193
300179,348381,137691,30193
299997,348168,134911,30193
299757,347913,132319,30193
299551,347700,132494,30193
299286,347377,134810,30194
299085,347118,135644,30194
298728,346836,135666,30194
298552,346530,133897,30194
298299,346228,131409,30194
298002,345942,135050,30194
297721,345696,139132,30194
297515,345392,142856,30194
297226,345069,144670,30195
297064,344811,144215,30195
296786,344669,143170,30195
296582,344290,141020,30195
296308,344053,137882,30195
296099,343617,134808,30195
295871,343447,132442,30195
295757,343281,132075,30195
295538,342978,134452,30196
295404,342763,135987,30196
295164,342596,137098,30196
294923,342363,135771,30196
294799,342139,131595,30196
294568,341863,134916,30196
294334,341690,137277,30196
294291,341406,138394,30196
294170,341434,141088,30197
294034,341246,143198,30197
293916,341216,143442,30197
293907,341139,142485,30197
293862,340980,140268,30197
293812,340874,137489,30197
293728,340971,134679,30197
293770,340861,131468,30197
293719,340847,134934,30198
293631,340758,137146,30198
293707,340873,135685,30198
293658,340727,134208,30198
293709,340745,131713,30198
293724,340694,134319,30198
293703,340631,138527,30198
293680,340656,139973,30198
293674,340668,142540,30199
293679,340710,144665,30199
293655,340645,143210,30199
293714,340591,140845,30199
293714,340637,138777,30199
293634,340674,136216,30199
293695,340647,133987,30199
293693,340601,131896,30199
293673,340656,134086,30200
293711,340639,136533,30200
293652,340563,135288,30200
293681,340548,134514,30200
293647,340455,132678,30200
293682,340612,133492,30200
293557,340523,137008,30200
293581,340470,140266,30200
293471,340366,143868,30201
293500,340350,145490,30201
293438,340341,144826,30201
293452,340239,142781,30201
293330,340149,139767,30201
293337,340187,136606,30201
293194,340044,133999,30201
293198,339913,131727,30201
293065,339746,133203,30202
292954,339724,136575,30202
292873,339539,137595,30202
292851,339508,135816,30202
292706,339330,133093,30202
292561,339279,133313,30202
292443,339090,137599,30202
292376,338975,140661,30202
292164,338792,142994,30203
292100,338746,144496,30203
291931,338492,145929,30203
291857,338379,144202,30203
291710,338215,140206,30203
291691,338165,136484,30203
291453,337952,133244,30203
291293,337713,131190,30203
291199,337676,133590,30204
291154,337523,136115,30204
290913,337404,136130,30204
290913,337234,134884,30204
290702,337022,132570,30204
290603,336884,134004,30204
290444,336769,138804,30204
290385,336625,141134,30204
290216,336471,143135,30205
290140,336322,144442,30205
290013,336187,144944,30205
289886,336099,143340,30205
289773,335921,140926,30205
289676,335704,137901,30205
289548,335608,134864,30205
289481,335546,132240,30205
289407,335272,133135,30206
289264,335176,136230,30206
289189,335074,136447,30206
289129,334964,135163,30206
288999,334793,132887,30206
288929,334672,132831,30206
288790,334488,137799,30206
288618,334395,140846,30206
288584,334230,143308,30207
288510,334150,145336,30207
288342,333916,145446,30207
288343,333888,144113,30207
288089,333567,143190,30207
288009,333493,138792,30207
287782,333253,134138,30207
287637,333097,131315,30207
287487,332779,134778,30208
287296,332521,137640,30208
287091,332207,137689,30208
286851,332045,134671,30208
286619,331769,131366,30208
286396,331436,135309,30208
286214,331104,139248,30208
286023,330876,141683,30208
285687,330579,144081,30209
285481,330216,145043,30209
285215,329929,145053,30209
285016,329660,144392,30209
284741,329273,142623,30209
284527,328973,138334,30209
284220,328671,133940,30209
284003,328452,131237,30209
283733,327982,134046,30210
283528,327692,135944,30210
283208,327383,134291,30210
283018,327024,131833,30210
282713,326507,132954,30210
282553,326235,136772,30210
282327,326016,140041,30210
282105,325790,141542,30210
281935,325564,144801,30211
281892,325253,145611,30211
281778,325180,143870,30211
281738,325283,141977,30211
281733,325106,140696,30211
281832,325150,137452,30211
281860,325233,133453,30211
281992,325237,131469,30211
282043,325304,134540,30212
282127,325255,136503,30212
282212,325418,135296,30212
282344,325570,133420,30212
282418,325589,131516,30212
282544,325709,133612,30212
282618,325773,136951,30212
282735,325881,140543,30212
282837,325862,143782,30213
282948,326009,144476,30213
282993,325997,142885,30213
283142,326170,141085,30213
283219,326139,138995,30213
283369,326276,135874,30213
283408,326399,132596,30213
283607,326469,132191,30213
283616,326439,134951,30214
283735,326469,136948,30214
283772,326633,137313,30214
283840,326631,135805,30214
283873,326536,132490,30214
283885,326504,133389,30214
283922,326548,136759,30214
283976,326573,139100,30214
283901,326548,141394,30215
283840,326420,142593,30215
283817,326394,142401,30215
283809,326390,140622,30215
283728,326181,137162,30215
283724,326195,134604,30215
283672,326222,132870,30215
283622,326098,132854,30215
283574,325918,136198,30216
283456,325892,138695,30216
283486,325805,139082,30216
283385,325779,136917,30216
283328,325566,134224,30216
283220,325442,131209,30216
283160,325394,134907,30216
283117,325425,139419,30216
283068,325186,142482,30217
283018,325116,142943,30217
282933,325022,142750,30217
282883,324999,141698,30217
282773,324848,138438,30217
282757,324760,134619,30217
282708,324731,132225,30217
282587,324755,132117,30217
282579,324492,134620,30218
282521,324405,136705,30218
282419,324408,136748,30218
282407,324323,135788,30218
282389,324191,133152,30218
282303,324198,134031,30218
282281,324132,137964,30218
282313,324113,139090,30218
282253,323950,140976,30219
282292,323934,142270,30219
282259,323877,141305,30219
282241,323946,139445,30219
282150,323847,137671,30219
282232,323806,135521,30219
282207,323889,133083,30219
282290,323835,131368,30219
282194,323735,135411,30220
282216,323746,138489,30220
282168,323772,136656,30220
282274,323830,134040,30220
282256,323749,132423,30220
282280,323698,132441,30220
282314,323821,136780,30220
282312,323791,140514,30220
282341,323751,143852,30221
282373,323658,144455,30221
282366,323756,143502,30221
282437,323878,142194,30221
282418,323745,140071,30221
282453,323825,135891,30221
282467,323782,132352,30221
282563,323840,132399,30221
282546,323771,135680,30222
282674,323901,137511,30222
282591,323929,136887,30222
282711,324033,134632,30222
282768,323941,132115,30222
282826,324114,133278,30222
282838,324067,137013,30222
282924,324108,140592,30222
282902,324032,143402,30223
282942,324118,144737,30223
282914,324113,144052,30223
282962,324066,143176,30223
283019,324211,140548,30223
283048,324197,136719,30223
283093,324201,132810,30223
283118,324151,132387,30223
283088,324218,134560,30224
283078,324209,136468,30224
283140,324271,136512,30224
283184,324249,135235,30224
283160,324238,132585,30224
283230,324216,134016,30224
283153,324285,138242,30224
283280,324282,140948,30224
283249,324177,143373,30225
283273,324295,145028,30225
283342,324349,144751,30225
283327,324269,142589,30225
283274,324293,140912,30225
283404,324348,137193,30225
283361,324354,133068,30225
283428,324388,131322,30225
283423,324373,133642,30226
283461,324327,135942,30226
283444,324364,135449,30226
283494,324360,133945,30226
283534,324444,132840,30226
283564,324524,131816,30226
283652,324538,137371,30226
283723,324573,142217,30226
283782,324648,145566,30227
283850,324781,147658,30227
283852,324836,145989,30227
284021,324913,142779,30227
284063,324989,140154,30227
284103,325198,136594,30227
284231,325185,132523,30227
284302,325230,132316,30227
284384,325364,134354,30228
284434,325402,135819,30228
284510,325494,135918,30228
284569,325498,134598,30228
284576,325594,131974,30228
284696,325681,133709,30228
284733,325694,137584,30228
284837,325771,141121,30228
284818,325829,144675,30229
284946,325919,146794,30229
285002,326004,145354,30229
285095,326068,143194,30229
285108,326120,141384,30229
285278,326314,138227,30229
285309,326342,135541,30229
285474,326403,133071,30229
285436,326436,132240,30230
285577,326606,134586,30230
285583,326680,135108,30230
285656,326659,133745,30230
285726,326817,131672,30230
285815,326885,134098,30230
285841,327022,137957,30230
285934,326923,142204,30230
285960,327063,145828,30231
286108,327181,146616,30231
286067,327271,145186,30231
286140,327194,142597,30231
286161,327248,139706,30231
286208,327300,137725,30231
286161,327333,135664,30231
286269,327308,133158,30231
286192,327313,131990,30232
286247,327355,134261,30232
286246,327382,134403,30232
286243,327389,132756,30232
286242,327400,132095,30232
286304,327450,136242,30232
286277,327419,140363,30232
286308,327397,142622,30232
286335,327387,144381,30233
286367,327514,146314,30233
286235,327500,146971,30233
286305,327445,145741,30233
286368,327425,142619,30233
286308,327519,138018,30233
286326,327493,134784,30233
286415,327542,132124,30233
286420,327573,132776,30234
286500,327678,135291,30234
286523,327779,135742,30234
286618,327744,134139,30234
286626,327807,131394,30234
286734,327902,135521,30234
286764,328105,139606,30234
286868,328013,143272,30234
286943,328166,146495,30235
286977,328242,147687,30235
287019,328262,147364,30235
287121,328373,145744,30235
287159,328421,142799,30235
287229,328542,139376,30235
287236,328562,136442,30235
287366,328642,134094,30235
287308,328738,131597,30236
287453,328681,135080,30236
287402,328809,135258,30236
287445,328830,132489,30236
287526,328872,132654,30236
287491,328857,136513,30236
287598,328938,139434,30236
287551,328906,141438,30236
287556,328883,145565,30237
287585,329008,148305,30237
287624,329027,147647,30237
287640,328955,145044,30237
287641,329079,142673,30237
287672,329117,138925,30237
287664,329074,135100,30237
287755,329150,132293,30237
287788,329245,132395,30238
287822,329338,135072,30238
287851,329369,133735,30238
287950,329398,131358,30238
288027,329421,133953,30238
288087,329593,136042,30238
288081,329644,139612,30238
288253,329593,143307,30238
288211,329652,146423,30239
288337,329860,147932,30239
288291,329780,147366,30239
288432,329910,145157,30239
288435,329959,142605,30239
288526,330047,139058,30239
288557,330166,136453,30239
288661,330173,133537,30239
288689,330200,132116,30240
288752,330407,133951,30240
288774,330472,133186,30240
288917,330504,131967,30240
288875,330620,132386,30240
289031,330708,136464,30240
289021,330722,140522,30240
289049,330649,143165,30240
289098,330771,146201,30241
289163,330925,148692,30241
289245,330989,147892,30241
289298,331091,144795,30241
289297,331102,142301,30241
289306,331191,139239,30241
289368,331172,136062,30241
289422,331180,133130,30241
289388,331125,131693,30242
289436,331169,133101,30242
289350,331128,132328,30242
289386,331135,131134,30242
289345,331138,132866,30242
289426,331162,137045,30242
289316,331187,141508,30242
289361,331130,143798,30242
289353,331114,147057,30243
289375,331107,149106,30243
289336,331200,147580,30243
289336,331173,145332,30243
289272,331140,143049,30243
289270,331196,139106,30243
289298,331086,135615,30243
289290,331104,132761,30243
289250,331117,131799,30244
289321,331069,133144,30244
289267,331153,133413,30244
289266,331030,133073,30244
289245,330964,131080,30244
289241,331073,134841,30244
289205,330997,140302,30244
289204,330956,144169,30244
289224,331023,146696,30245
289225,331042,148451,30245
289193,331032,146756,30245
289199,331043,143113,30245
289185,330988,141950,30245
289186,331055,140847,30245
289143,331050,138068,30245
289206,330997,134836,30245
289155,331029,131140,30246
289190,331052,133711,30246
289172,331049,133055,30246
289265,331096,131159,30246
289227,331107,133675,30246
289286,331178,136603,30246
289268,331214,140420,30246
289391,331171,143686,30246
289380,331289,146594,30247
289496,331372,147347,30247
289538,331406,146483,30247
289568,331460,144434,30247
289622,331549,141886,30247
289694,331695,138941,30247
289762,331812,136862,30247
289908,331887,134897,30247
289952,332030,131417,30248
290135,332098,134347,30248
290244,332252,134214,30248
290324,332362,132043,30248
290375,332487,132835,30248
290522,332664,136592,30248
290645,332778,141711,30248
290761,332838,144320,30248
290907,332979,147061,30249
290988,333152,148259,30249
291104,333264,147047,30249
291219,333365,144791,30249
291329,333480,143196,30249
291493,333657,140393,30249
291471,333676,137275,30249
291599,333765,133500,30249
291716,333863,131930,30250
291848,334034,133678,30250
291863,334208,133410,30250
292019,334165,132141,30250
292026,334232,133039,30250
292148,334448,137274,30250
292176,334509,140933,30250
292264,334518,143377,30250
292306,334538,145951,30251
292331,334681,147730,30251
292435,334761,146661,30251
292451,334711,144403,30251
292486,334797,143200,30251
292555,334941,140722,30251
292564,334941,137419,30251
292656,334948,133982,30251
292572,335074,131231,30252
292735,335082,133459,30252
292663,335121,133904,30252
292775,335160,132389,30252
292805,335155,132315,30252
292902,335316,136324,30252
292882,335407,140679,30252
292962,335476,143756,30252
293073,335466,147028,30253
293132,335533,148240,30253
293126,335686,146907,30253
293248,335699,145596,30253
293183,335736,143478,30253
293282,335816,140993,30253
293254,335796,137451,30253
293277,335873,133798,30253
293316,335868,132553,30254
293328,335914,135014,30254
293364,335974,133922,30254
293373,335977,132527,30254
293296,335899,131912,30254
293399,335975,136211,30254
293292,335988,140946,30254
293375,335984,144283,30254
293368,335992,146536,30255
293353,336044,147650,30255
293430,336043,147522,30255
293417,336040,145621,30255
293426,336194,142219,30255
293483,336188,139163,30255
293411,336128,136597,30255
293521,336230,134381,30255
293501,336125,131183,30256
293507,336142,133653,30256
293405,336219,132637,30256
293417,336143,131318,30256
293340,336168,133531,30256
293419,336213,138583,30256
293399,336148,142975,30256
293451,336149,144689,30256
293400,336043,145857,30257
293452,336160,146629,30257
293417,336156,147408,30257
293422,336205,145622,30257
293362,336054,142762,30257
293419,336214,138711,30257
293288,336117,136273,30257
293283,336202,133881,30257
293298,336072,131561,30258
293363,336211,134723,30258
293295,336105,135584,30258
293348,336223,132748,30258
293330,336083,133245,30258
293341,336164,137112,30258
293259,336201,140669,30258
293323,336211,143764,30258
293311,336175,148283,30259
293363,336291,150089,30259
293329,336246,148307,30259
293417,336337,145899,30259
293368,336273,142791,30259
293474,336373,139169,30259
293406,336329,135539,30259
293535,336513,133820,30259
293517,336381,131508,30260
293522,336514,133387,30260
293532,336464,134382,30260
293535,336625,133356,30260
293513,336454,132163,30260
293590,336686,136308,30260
293625,336621,140527,30260
293706,336748,144196,30260
293685,336657,147133,30261
293664,336802,148268,30261
293732,336723,147498,30261
293789,336886,144728,30261
293777,336857,141827,30261
293801,336980,139129,30261
293833,337004,137246,30261
293897,337038,134981,30261
293942,336986,131344,30262
293968,337001,134049,30262
293930,337031,133116,30262
293961,337185,131698,30262
293975,337168,132482,30262
293992,337204,136006,30262
294003,337151,140288,30262
294035,337340,143862,30262
294020,337229,147649,30263
294075,337313,149046,30263
294060,337228,147963,30263
294124,337377,145561,30263
294062,337273,143450,30263
294089,337368,140900,30263
294133,337354,138180,30263
294196,337518,135816,30263
294163,337377,133077,30264
294210,337447,132088,30264
294211,337486,132207,30264
294199,337543,131451,30264
294169,337509,133815,30264
294226,337594,136534,30264
294245,337612,140424,30264
294254,337701,144338,30264
294292,337570,146374,30265
294315,337684,147386,30265
294333,337791,147076,30265
294329,337770,145674,30265
294351,337679,143180,30265
294386,337808,139395,30265
294418,337730,137031,30265
294458,337982,134356,30265
294455,337861,131433,30266
294472,337951,134355,30266
294485,337910,134913,30266
294577,338121,133486,30266
294540,338054,131294,30266
294604,338126,135483,30266
294556,338119,140678,30266
294690,338177,143528,30266
294665,338103,145989,30267
294673,338224,147785,30267
294662,338207,147057,30267
294739,338362,145071,30267
294725,338272,142392,30267
294800,338452,139150,30267
294764,338353,136170,30267
294858,338480,132386,30267
294824,338418,133651,30268
294863,338619,135627,30268
294919,338554,134173,30268
294942,338687,132235,30268
294963,338629,131686,30268
294982,338773,136001,30268
294971,338654,140612,30268
294988,338774,143664,30268
294979,338651,145697,30269
295066,338805,146478,30269
295005,338802,146427,30269
295038,338884,145440,30269
295064,338748,143241,30269
295089,338920,139375,30269
295034,338916,135314,30269
295118,338888,132080,30269
295033,338797,133384,30270
295104,338884,135969,30270
295049,338872,135646,30270
295092,338978,133694,30270
295094,338885,131657,30270
295128,338946,135361,30270
295051,338943,139192,30270
295118,339032,142464,30270
295085,338917,145911,30271
295117,339030,147722,30271
295153,339002,146695,30271
295135,338982,144443,30271
295123,339008,142002,30271
